,Case Number,Year,Type,Country,Types,Decade
816,2002.07.26,2002,Unprovoked,USA,Unprovoked,2000.0
817,2002.07.20,2002,Unprovoked,USA,Unprovoked,2000.0
818,2002.07.10,2002,Provoked,USA,Provoked,2000.0
819,2002.07.09.b,2002,Provoked,USA,Provoked,2000.0
820,2002.07.04,2002,Unprovoked,USA,Unprovoked,2000.0
821,2002.06.20.a,2002,Unprovoked,USA,Unprovoked,2000.0
822,2002.06.11.b,2002,Unprovoked,USA,Unprovoked,2000.0
823,2002.06.11.a,2002,Unprovoked,USA,Unprovoked,2000.0
824,2002.06.09.b,2002,Unprovoked,USA,Unprovoked,2000.0
825,2002.06.09.a,2002,Unprovoked,USA,Unprovoked,2000.0
826,2002.05.31.b,2002,Unprovoked,USA,Unprovoked,2000.0
827,2002.05.31.a,2002,Unprovoked,USA,Unprovoked,2000.0
828,2002.05.22.b,2002,Provoked,USA,Provoked,2000.0
829,2002.05.22.a,2002,Unprovoked,USA,Unprovoked,2000.0
830,2002.05.13,2002,Unprovoked,USA,Unprovoked,2000.0
831,2002.04.20,2002,Unprovoked,USA,Unprovoked,2000.0
832,2002.04.18,2002,Unprovoked,USA,Unprovoked,2000.0
833,2002.04.02,2002,Unprovoked,USA,Unprovoked,2000.0
834,2002.04.01,2002,Unprovoked,USA,Unprovoked,2000.0
835,2002.03.25.b,2002,Unprovoked,USA,Unprovoked,2000.0
836,2002.03.25.a,2002,Unprovoked,USA,Unprovoked,2000.0
837,2002.03.19,2002,Unprovoked,USA,Unprovoked,2000.0
838,2002.03.15.b,2002,Unprovoked,USA,Unprovoked,2000.0
839,2002.03.15.a,2002,Unprovoked,USA,Unprovoked,2000.0
840,2002.01.01.a,2002,Unprovoked,USA,Unprovoked,2000.0
841,2001.11.14,2001,Unprovoked,USA,Unprovoked,2000.0
842,2001.09.24,2001,Provoked,USA,Provoked,2000.0
843,2001.09.18,2001,Unprovoked,USA,Unprovoked,2000.0
844,2001.09.15.b,2001,Unprovoked,USA,Unprovoked,2000.0
845,2001.09.15.a,2001,Unprovoked,USA,Unprovoked,2000.0
846,2001.09.08,2001,Provoked,USA,Provoked,2000.0
847,2001.09.07.b,2001,Unprovoked,USA,Unprovoked,2000.0
848,2001.09.03.b,2001,Unprovoked,USA,Unprovoked,2000.0
849,2001.09.03.a,2001,Unprovoked,USA,Unprovoked,2000.0
850,2001.09.02,2001,Unprovoked,USA,Unprovoked,2000.0
851,2001.09.01,2001,Unprovoked,USA,Unprovoked,2000.0
852,2001.08.29,2001,Unprovoked,USA,Unprovoked,2000.0
853,2001.08.27,2001,Unprovoked,USA,Unprovoked,2000.0
854,2001.08.26,2001,Unprovoked,USA,Unprovoked,2000.0
855,2001.08.25,2001,Unprovoked,USA,Unprovoked,2000.0
856,2001.08.22,2001,Unprovoked,USA,Unprovoked,2000.0
857,2001.08.21,2001,Unprovoked,USA,Unprovoked,2000.0
858,2001.08.19.c,2001,Unprovoked,USA,Unprovoked,2000.0
859,2001.08.19.b,2001,Unprovoked,USA,Unprovoked,2000.0
860,2001.08.19.a,2001,Unprovoked,USA,Unprovoked,2000.0
861,2001.08.18.c,2001,Unprovoked,USA,Unprovoked,2000.0
862,2001.08.18.b,2001,Unprovoked,USA,Unprovoked,2000.0
863,2001.08.18.a,2001,Unprovoked,USA,Unprovoked,2000.0
864,2001.08.05,2001,Unprovoked,USA,Unprovoked,2000.0
865,2001.07.26,2001,Unprovoked,USA,Unprovoked,2000.0
